"","HandID","Timestamp","TableName","GameType","Player","Bet"
"1","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","sunnytrader","-0.01"
"2","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kn=EEght--N=EEco","-0.02"
"3","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","-0.02"
"4","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","tot12369","-0.02"
"5","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","-0.10"
"6","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","0.07"
"7","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kn=EEght--N=EEco","-0.01"
"8","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","ThankYou417","-0.02"
"9","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","-0.10"
"10","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Sineie","-0.10"
"11","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","-0.22"
"12","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","0.22"
"13","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","ThankYou417","-0.01"
"14","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","tot12369","-0.02"
"15","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","ThankYou417","-0.07"
"16","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","ThankYou417","0.04"
"17","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","tot12369","-0.01"
"18","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","-0.02"
"19","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","-0.10"
"20","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","0.05"
"21","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","-0.02"
"22","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","-0.02"
"23","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","-0.03"
"24","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","-0.03"
"25","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","-0.09"
"26","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","GYCO","0.32"
"27","169202500246:  ",2017-04-18 03:03:14,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","the_wickstar","-0.01"
"28","169202500246:  ",2017-04-18 03:03:14,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","-0.02"
"29","169202500246:  ",2017-04-18 03:03:14,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","0.02"
"30","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","-0.01"
"31","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","sunnytrader","-0.02"
"32","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","-0.06"
"33","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","R.Sergei.rus","0.04"
"34","169204963723: ",2017-04-18 05:13:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","daknettis","-150"
"35","169204963723: ",2017-04-18 05:13:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-300"
"36","169204963723: ",2017-04-18 05:13:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-300"
"37","169204963723: ",2017-04-18 05:13:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","daknettis","-150"
"38","169204963723: ",2017-04-18 05:13:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-300"
"39","169204963723: ",2017-04-18 05:13:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","260"
"40","169204977084: ",2017-04-18 05:13:38,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-150"
"41","169204977084: ",2017-04-18 05:13:38,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","vodila310","-300"
"42","169204977084: ",2017-04-18 05:13:38,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-300"
"43","169204977084: ",2017-04-18 05:13:38,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","260"
"44","169204985933: ",2017-04-18 05:14:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","vodila310","-150"
"45","169204985933: ",2017-04-18 05:14:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","-300"
"46","169204985933: ",2017-04-18 05:14:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-300"
"47","169204985933: ",2017-04-18 05:14:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","516"
"48","169204985933: ",2017-04-18 05:14:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","960"
"49","169205002234: ",2017-04-18 05:14:44,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","mc__cccp__70","-200"
"50","169205002234: ",2017-04-18 05:14:44,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-400"
"51","169205002234: ",2017-04-18 05:14:44,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-800"
"52","169205002234: ",2017-04-18 05:14:44,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-800"
"53","169205002234: ",2017-04-18 05:14:44,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-400"
"54","169205002234: ",2017-04-18 05:14:44,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","000"
"55","169205020483: ",2017-04-18 05:15:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-200"
"56","169205020483: ",2017-04-18 05:15:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","kremper1","-400"
"57","169205020483: ",2017-04-18 05:15:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-800"
"58","169205020483: ",2017-04-18 05:15:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-100"
"59","169205020483: ",2017-04-18 05:15:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","800"
"60","169205033625: ",2017-04-18 05:16:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","kremper1","-200"
"61","169205033625: ",2017-04-18 05:16:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-400"
"62","169205033625: ",2017-04-18 05:16:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","daknettis","060"
"63","169205033625: ",2017-04-18 05:16:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","250"
"64","169205043916: ",2017-04-18 05:16:33,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-200"
"65","169205043916: ",2017-04-18 05:16:33,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-400"
"66","169205043916: ",2017-04-18 05:16:33,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","380"
"67","169205043916: ",2017-04-18 05:16:33,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","680"
"68","169205058249: ",2017-04-18 05:17:11,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-200"
"69","169205058249: ",2017-04-18 05:17:11,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-400"
"70","169205058249: ",2017-04-18 05:17:11,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-400"
"71","169205058249: ",2017-04-18 05:17:11,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-200"
"72","169205058249: ",2017-04-18 05:17:11,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","600"
"73","169205066071: ",2017-04-18 05:17:31,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-200"
"74","169205066071: ",2017-04-18 05:17:31,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-400"
"75","169205066071: ",2017-04-18 05:17:31,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-400"
"76","169205066071: ",2017-04-18 05:17:31,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","788"
"77","169205066071: ",2017-04-18 05:17:31,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","696"
"78","169205078019: ",2017-04-18 05:18:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","-200"
"79","169205078019: ",2017-04-18 05:18:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","mc__cccp__70","-400"
"80","169205078019: ",2017-04-18 05:18:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-400"
"81","169205078019: ",2017-04-18 05:18:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-200"
"82","169205078019: ",2017-04-18 05:18:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-200"
"83","169205078019: ",2017-04-18 05:18:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","-000"
"84","169205078019: ",2017-04-18 05:18:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-200"
"85","169205078019: ",2017-04-18 05:18:02,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","570"
"86","169205109037: ",2017-04-18 05:19:23,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","mc__cccp__70","-250"
"87","169205109037: ",2017-04-18 05:19:23,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-500"
"88","169205109037: ",2017-04-18 05:19:23,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-652"
"89","169205109037: ",2017-04-18 05:19:23,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","2=20"
"90","169205109037: ",2017-04-18 05:19:23,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","1=20"
"91","169205109037: ",2017-04-18 05:19:23,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","070"
"92","169205126762: ",2017-04-18 05:20:09,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","icharbitro","-250"
"93","169205126762: ",2017-04-18 05:20:09,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","kremper1","-500"
"94","169205126762: ",2017-04-18 05:20:09,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-500"
"95","169205126762: ",2017-04-18 05:20:09,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-440"
"96","169205126762: ",2017-04-18 05:20:09,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","110"
"97","169205140914: ",2017-04-18 05:20:46,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","kremper1","-250"
"98","169205140914: ",2017-04-18 05:20:46,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-500"
"99","169205140914: ",2017-04-18 05:20:46,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","790"
"100","169205149061: ",2017-04-18 05:21:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-250"
"101","169205149061: ",2017-04-18 05:21:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-500"
"102","169205149061: ",2017-04-18 05:21:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","-000"
"103","169205149061: ",2017-04-18 05:21:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-380"
"104","169205149061: ",2017-04-18 05:21:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-110"
"105","169205149061: ",2017-04-18 05:21:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","220"
"106","169205149061: ",2017-04-18 05:21:07,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","430"
"107","169205171211: ",2017-04-18 05:22:03,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","danmessi","-250"
"108","169205171211: ",2017-04-18 05:22:03,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","-500"
"109","169205171211: ",2017-04-18 05:22:03,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","-490"
"110","169205171211: ",2017-04-18 05:22:03,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","100"
"111","169205171211: ",2017-04-18 05:22:03,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","550"
"112","169205182476: ",2017-04-18 05:22:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","-250"
"113","169205182476: ",2017-04-18 05:22:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-500"
"114","169205182476: ",2017-04-18 05:22:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","-500"
"115","169205182476: ",2017-04-18 05:22:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","-250"
"116","169205182476: ",2017-04-18 05:22:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","-000"
"117","169205182476: ",2017-04-18 05:22:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","-000"
"118","169205182476: ",2017-04-18 05:22:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","-000"
"119","169205182476: ",2017-04-18 05:22:32,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","smet181","980"
"120","169205198195: ",2017-04-18 05:23:13,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","-250"
"121","169205198195: ",2017-04-18 05:23:13,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","-500"
"122","169205198195: ",2017-04-18 05:23:13,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","-880"
"123","169205198195: ",2017-04-18 05:23:13,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","2=20"
"124","169205198195: ",2017-04-18 05:23:13,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","2=20"
"125","169205198195: ",2017-04-18 05:23:13,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","king","1=20"
"126","169205198195: ",2017-04-18 05:23:13,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","king","420"
"127","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","-250"
"128","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","-500"
"129","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","kremper1","-500"
"130","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","the_wickstar","-500"
"131","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","Moejoekoe86","-690"
"132","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","-440"
"133","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","kremper1","-440"
"134","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","3=20"
"135","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","2=20"
"136","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","1=20"
"137","169205216686: ",2017-04-18 05:24:01,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","FRANCO365","960"
"138","169205248136: ",2017-04-18 05:25:22,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","ask702","-300"
"139","169205248136: ",2017-04-18 05:25:22,"'1882735677","Tournament #1882735677, 5 SC Hold'em No Limi=","mc__cccp__70","-600"
